shotType,shotDistance,shotAngle,isGoal
Shot,55.71643294397085,7.5078342230493735,true
Free kick shot,61.859777723493316,6.553965054257092,true
Shot,35.60990873338488,8.363816796803302,false
Shot,84.09076584262985,4.793202979971918,true
Shot,72.56479104910315,5.765765488402862,false
Shot,97.96915637076803,4.128012280715747,false
Shot,55.71258475425458,6.104017950316601,true
Shot,45.33872627236014,7.079775507028104,true
Shot,46.56908846005041,7.315632106895316,true
Shot,63.548193522711564,5.995604885964803,true
Shot,38.285083257059796,9.021167057392764,false
Shot,47.01967673219373,6.781834616356645,true
Shot,83.379971216114,4.9380397590143055,false
Shot,39.253438065983474,9.708544455456229,true
Shot,49.16037530369353,7.109421087301797,false
Shot,70.0382752500374,5.385294176309328,false
Shot,37.041733220787606,4.528180614089347,true
Shot,67.6582773945657,5.673917011672169,true
Shot,57.8664289549649,7.093771876302917,true
Shot,76.25,4.922526358057813,true
Shot,96.75305473213753,4.325905776857026,false
Shot,90.62008607367353,4.289046794666637,false
Shot,40.78441368954567,8.999796120915507,false
Shot,105.31659698262187,3.9687964302624676,true
Shot,11.642272115012602,29.52366275979451,true
Shot,64.66291750300168,6.000521319941327,false
Shot,34.046679720642366,11.378377983644215,false
Shot,40.78167358017569,9.261207214254926,false
Shot,25.395243649156036,13.680416184242914,false
Shot,46.349217900629135,6.164469603026575,true
Shot,58.06165774416022,6.658587774469582,true
Shot,55.68491716793696,5.969008810147594,false
Free kick shot,29.147296615638304,11.937358130536659,true
Shot,58.19744410195348,6.369976342839624,false
Shot,76.11508129142346,5.468871141683824,false
Shot,50.71596297025228,6.681760891500723,false
Shot,97.05051519698388,4.252929391145266,true
Shot,80.33,4.843863746156446,false
Shot,33.72903941709577,11.965802614513583,false
Shot,83.379971216114,4.9380397590143055,false
Shot,58.28653360768678,6.735942578070923,false
Shot,2.5019192632856884,114.90170242643077,false
Shot,34.874748744614635,8.360660633488658,false
Penalty,44.26875308838052,6.086019064599201,true
Shot,34.5856675517475,11.031376452185663,false
Shot,94.58803518416057,4.427699278480403,false
Shot,14.007655050007479,26.770923352883432,false
Shot,26.807761935678258,15.240465315941643,false
Shot,39.185743581052535,10.022558203304694,false
Shot,30.818338696302238,10.236248631594778,true
Shot,17.90173455283035,23.049902625126563,true
Shot,34.0,1.2074182697257333E-6,true
Shot,70.02265419134011,5.298410130281792,true
Shot,50.84132177668083,6.141586445925046,false
Shot,86.94569339536031,4.658313445037804,true
Shot,65.07483691873534,5.82187071601494,true
Shot,69.46214004765474,5.927806587105787,false
Shot,70.55388012008979,5.482954356517753,true
Shot,52.45133458740588,7.832646313344074,false
Shot,34.0,1.2074182697257333E-6,false
Free kick shot,34.0,1.2074182697257333E-6,true
Shot,39.992604316298284,10.434252007584048,false
Shot,23.731911006069446,17.09514213388575,false
Shot,63.18207340694036,6.174436545453166,false
Shot,36.015935362003304,11.506072936877324,false
Shot,68.43074162976754,6.0137545744631975,false
Shot,46.22001298139151,9.051350598917733,true
Shot,77.08312461233004,5.406494732173014,false
Shot,51.81270983069695,8.025381796969482,false
Shot,26.86187074646887,9.246696552759834,true
Shot,82.8936668268451,4.613391467671723,false
Shot,65.77388615552528,6.204268091083281,true
Shot,55.98550616007683,7.436344591126664,true
Shot,23.51144614863152,16.659109903549506,true
Shot,78.3666383099339,5.302713486420149,true
Shot,34.0,1.2074182697257333E-6,false
Shot,30.129097231745927,13.063306664443434,true
Shot,42.38709237491999,7.852800127274774,false
Shot,73.75435173601623,5.662385371061718,false
Shot,85.22468187092282,4.6064925667554055,false
Shot,30.296747350169458,8.219978056820032,true
Shot,83.28657094634164,5.012216341933146,true
Shot,33.29470828825506,9.561064710184594,false
Shot,47.78930424268594,6.948363897295009,true
Shot,16.32,8.537736462515939E-7,false
Shot,45.6173662106878,6.573814324449925,true
Shot,69.0953146023665,5.4411386230317245,true
Free kick shot,31.34859486484203,12.517506856956713,true
Shot,69.33887870451902,5.94880814782445,false
Shot,39.07010238020884,8.380068053591584,false
Shot,67.03877161762439,6.1677363272748105,true
Shot,70.63524332795916,5.64571438818719,true
Shot,70.69376846653458,5.373783538188682,false
Shot,72.05115127463266,5.595301749708257,true
Shot,46.32493928760188,9.010814750176836,false
Shot,76.84922641120079,5.217058082510182,true
Shot,79.49584202963071,5.08436278673761,false
Shot,79.61538795986615,4.861851375671177,true
Shot,66.44535273440874,6.080073838229596,false
Shot,13.244108123992346,29.652659408652983,false
Shot,89.4,4.4066541715139484,false
Shot,49.98904780049326,7.922096983840524,false
Free kick shot,80.07921140970357,4.8741682205902315,true
Shot,9.144183943906642,37.45884893276042,true
Shot,47.76923277591969,8.098912493593444,true
Shot,76.2590486434233,5.222587710416421,false
Shot,51.66211764920211,7.2574673185108605,true
Shot,41.464895996493226,7.189996547576287,true
Shot,79.1716369667825,5.265614278112293,false
Shot,72.37487478400223,5.629032797952018,false
Shot,26.876162300447586,5.572986665066125,false
Shot,26.46764817659476,13.82469236735455,false
Shot,44.67507694453363,6.853314046096287,true
Shot,88.202621276241,4.752151677941658,false
Shot,81.08129809025014,5.15447384120217,true
Free kick shot,52.173790354928215,6.796204837719456,true
Shot,52.42622340012678,6.572352279008829,true
Shot,35.934007569432055,11.226551261684003,true
Shot,62.03519081940508,6.517144113147557,false
Shot,83.26161420486635,4.699262729118398,true
Shot,79.49803079322153,5.222613583986362,false
Shot,50.69173601288478,7.705515169740507,false
Shot,34.0,1.2074182697257333E-6,false
Shot,31.37688480394445,4.0743909709389605,true
Shot,47.36393670293887,7.6559230375835226,true
Shot,49.9981639662898,8.092906001393278,true
Shot,47.81858320778649,7.1307077240486105,true
Shot,59.27126200782298,6.639261147420988,false
Shot,40.53339487385679,9.89925495497473,true
Shot,36.36052942408842,8.352824621661622,false
Shot,42.43489130420862,6.865812191030217,true
Shot,68.6586695181315,6.06672328944677,true
Free kick shot,30.818338696302238,10.236248631594778,true
Shot,14.638647478507021,20.936303976789322,false
Shot,40.725859106960534,10.066688649259914,true
Shot,24.144616377155383,14.380564443684134,false
Shot,93.45247401754541,4.485486571666876,false
Penalty,45.14355878749482,6.712187172974105,true
Shot,27.84245858396848,11.962500048573668,false
Shot,57.28771683354121,7.104253920903484,true
Shot,26.70553500681086,14.767201127574864,true
Shot,35.99968888754457,6.834413079600939,false
Shot,71.4,5.868884252960019,false
Shot,71.04294194358789,5.754604812758167,true
Shot,35.38949561663743,6.371206834428412,false
Shot,66.65139233354395,6.239290612533153,false
Shot,34.0,1.2074182697257333E-6,true
Shot,38.819912416181474,10.49538094435057,true
Shot,22.47420743875076,12.344185966940728,false
Shot,68.41578838250715,6.109672076795339,false
Shot,87.08623829285544,4.585536660461833,true
Shot,24.144616377155383,14.38056444368421,false
Shot,67.42973305597464,5.9045948641405115,false
Shot,74.64219718095121,5.3719670888238324,true
Shot,56.17723382296426,6.142343773038374,true
Shot,51.4544934869638,8.136584434703416,false
Shot,92.79636253647016,4.447163676078752,true
Shot,99.34607440659143,4.059059556017856,false
Shot,46.32493928760188,9.010814750176836,true
Shot,64.06360042957311,6.325612999456083,false
Shot,51.53,6.473073580170662,true
Shot,65.7408738913623,5.8061059569826705,false
Shot,63.61718006953782,6.522045096306808,false
Shot,14.173228284339459,22.291335208284124,false
Shot,61.86424169098011,6.666963390826969,false
Shot,14.84512041042443,16.54506873540229,true
Shot,99.00436808545369,4.176581751020856,true
Shot,108.46584715937087,3.742084891677821,false
Shot,49.87745883663281,6.556311056403048,false
Shot,39.593817699231785,7.8831653590685,false
Free kick shot,45.40777026016583,7.692638186408103,true
Shot,56.816339199212756,6.276222729446483,false
Shot,51.36140185002742,7.342205176093591,false
Shot,58.39096591083248,6.839860951017239,false
Free kick shot,37.470821981910134,4.73913583835715,true
Shot,43.58374123454755,9.485025250970128,false
Shot,34.578750700394025,2.233718936073015,false
Shot,57.76601163313943,7.248732696902991,false
Shot,50.56295976305185,7.063426541177517,false
Shot,80.1583688706301,5.137205345803906,true
Shot,56.349467610617225,6.517758713785553,false
Shot,56.8994516669537,7.33532520706647,true
Shot,46.28782237262842,8.823270886181978,false
Shot,32.886606696343726,5.344153360970313,false
Shot,27.513780183755195,5.314602517986422,false
Shot,36.94753577709886,10.941798819272721,false
Shot,104.4078177149585,3.9575428105851933,false
Shot,32.85432087260365,9.817324435588834,false
Shot,51.671845331863274,7.580758747641086,false
Shot,67.28595693010541,6.21914519415349,false
Shot,26.603014866740196,1.2682923941003739,true
Shot,79.25780718642172,5.045149269011312,false
Shot,92.75961190086987,4.501627710550324,true
Shot,66.65139233354395,6.239290612533153,false
Shot,10.521996008362672,38.30138598528921,true
Penalty,44.54141443645453,7.114545116342515,true
Shot,47.32,6.305667412160245,true
Shot,45.1960628816272,9.250203021709792,false
Shot,34.74342527730966,11.642298556300304,false
Shot,36.834333168933576,8.140118621152562,false
Shot,9.547360891890492,41.6570391907582,false
Shot,27.97373768376332,7.964144127154882,false
Shot,80.95288073935356,5.170784885497963,true
Shot,69.171335103495,5.520680459066006,false
Shot,29.257287980945875,12.84638614027972,true
Shot,86.35568365776511,4.7807658725243805,true
Shot,46.007261383394685,8.930158097354667,false
Shot,98.80702454785288,4.1033793651627155,false
Shot,41.2257213399596,10.08031544460869,true
Shot,47.03863199541415,7.367996399498728,true
Shot,75.08582356210792,5.386506594841741,false
Shot,71.26803561204702,5.460135380259511,false
Shot,36.637719634278554,4.299806409720981,false
Shot,36.10653126513263,5.444363822715533,false
Shot,37.37382105163988,11.004108092590615,false
Shot,50.30670034895948,6.44526274425814,true
Shot,80.21611808109391,5.197860974647898,false
Shot,69.72790617822967,5.882899124917001,false
Shot,59.489334338182,6.837322523034724,false
Shot,53.35616552939313,7.723784996040655,false
Shot,57.362009204699234,6.290626023455787,false
Shot,104.74983961801566,3.971783521284443,true
Shot,29.696264074795675,13.438866657820856,true
Shot,79.39541800381178,5.166641659140457,true
Shot,75.92625435249656,5.116437344557231,true
Shot,74.41775661762453,5.483300011188337,true
Shot,39.118363973970084,6.933684331980277,true
Shot,61.23254363490055,6.339126601624819,true
Shot,61.23254363490055,6.339126601624819,false
Shot,50.06558199002584,6.158327335440432,true
Shot,57.8059867141804,6.9781923207990095,false
Shot,57.91659175055107,6.040867047548976,false
Shot,71.51973433955135,5.678437074146539,false
Shot,47.94943273908462,8.604470710761221,false
Shot,50.741423905917344,6.335628668451793,false
Free kick shot,73.52830475401973,5.697111822414547,true
Shot,30.783476087017856,11.169433194612495,false
Shot,81.52256681434902,4.96723695508959,true
Shot,73.9607706828424,5.311076037576269,false
Shot,69.70827856144491,5.346163578631731,false
Shot,57.81682194655808,5.930836094148898,false
Shot,39.185743581052535,10.022558203304694,true
Shot,49.500319190890075,6.47790049793553,false
Shot,62.92533988783851,5.783204712100465,false
Shot,72.22498459674465,5.232949540699857,true
Shot,87.72899235714497,4.518753210944009,true
Shot,81.93718630756123,4.656173445694444,false
Shot,55.41479946729032,6.311912075487264,false
Shot,71.72307857307855,5.816356762189011,true
Shot,71.1863533270247,5.817785527604902,false
Shot,43.30330356912738,7.292927508898802,false
Shot,92.88912961159664,4.4891149119305505,true
Shot,35.026869685999635,10.056665977843885,true
Shot,56.52010704165377,5.9313720631777604,false
Shot,87.88461526342367,4.559560950097497,true
Shot,99.75927074713407,4.201897811149655,true
Shot,93.45,4.485723468581827,false
Shot,42.201214437501676,9.625077508913526,false
Shot,55.71643294397085,7.5078342230493735,true
Shot,76.25,4.922526358057813,false
Shot,75.64891539209272,5.536219840303308,true
Shot,74.2571208706613,5.427629883637527,false
Shot,58.835377112754195,7.115040329085384,false
Shot,52.69968121345707,7.289746178748654,false
Shot,52.817255703037056,6.475761650889098,false
Shot,31.507338827644585,13.24897469779104,true
Shot,59.03287304544816,6.942845539388412,false
Shot,58.30823269487766,6.987326836571193,true
Shot,50.84132177668083,6.141586445925046,false
Shot,11.080812244596514,7.99918164337506,true
Shot,80.03125951776593,4.743166379732563,false
Shot,97.28922653613812,4.2784664668162415,false
Shot,80.03125951776593,4.743166379732563,true
Shot,103.04369752682598,4.062802563276322,true
Shot,83.2282554184575,5.019220297940925,true
Shot,70.04662732780216,5.9187652807730124,false
Shot,85.70297544426332,4.794008909949017,true
Shot,67.87098349073779,6.112899392989205,true
Shot,54.067073159178875,6.330369669380779,false
Shot,22.406304916250694,16.6389771525759,false
Shot,33.327827711988675,3.6070044801475922,true
Shot,37.15045221797441,11.13480239037733,true
Free kick shot,46.580000000000005,6.910027929028527,true
Free kick shot,34.0,1.2074182697257333E-6,true
Shot,11.55,35.165058975629066,false
Penalty,75.84560699209942,5.279492168044525,true
Shot,97.14017140194885,4.152131118618261,true
Shot,77.62922709907654,5.040407656167539,true
Shot,72.98731465124608,5.6994767578302135,true
Shot,68.37184288872137,6.117491365561604,false
Shot,54.67556675517868,6.483067645205947,false
Shot,67.26428175488088,5.643674449545427,true
Shot,79.35651454039548,4.893536974335336,false
Shot,31.84615518394646,12.136061899276232,true
Shot,78.64707559725282,4.911148588546821,false
Shot,52.65464936736356,7.4591191455032595,false
Shot,96.60957302462319,4.338734117970066,false
Shot,53.481679106026576,7.687840098901908,true
Shot,56.76520413069965,7.369824186588684,true
Shot,49.467387236440935,7.9113266830896745,false
Shot,35.597866509104165,11.43622506338988,true
Shot,97.88647761565436,4.27230446186082,true
Shot,55.54457669295896,7.413101204903674,false
Shot,28.480184339291068,14.581846521731402,false
Shot,70.0382752500374,5.385294176309192,true
Shot,46.8111140649312,7.638151227419093,false
Shot,64.34171974698842,6.482113355478268,true
Shot,48.959428101235005,7.349420083433774,false
Shot,87.0091495188868,4.70942342282449,false
Shot,98.72107981581239,4.245536231045929,false
Shot,67.22025364427003,5.94129932100039,false
Shot,40.46,9.143444738693562,false
Shot,79.67885604098493,5.061105482340403,false
Shot,50.41900534520688,7.446337034241327,false
Shot,38.285083257059796,9.021167057392764,true
Shot,48.21821336383172,7.013506404293728,false
Shot,96.09288475220212,4.337919695347764,false
Shot,66.36446714922076,5.896437982432769,false
Shot,70.43211270436235,5.942504967725533,true
Shot,48.54505639094469,6.177816627120196,true
Shot,12.891873409245067,26.70215226257294,true
Shot,8.644165662456961,45.07557697736255,false
Shot,10.309005771654219,26.404932973934717,false
Shot,50.23264277339985,7.673749781029638,false
Shot,71.69086134229383,5.651465826187011,false
Shot,95.50687148053798,4.102681597144344,true
Shot,37.90446015972263,8.295164724819706,true
Shot,24.90908468812132,5.064671495865268,false
Shot,6.445122186584209,58.60482174264806,false
Shot,29.003049839628936,14.07380453846224,true
Shot,49.87200016041065,6.733371577229801,false
Shot,65.81429631926486,6.095873517311418,false
Shot,87.17387280601913,4.806998567854664,false
Shot,47.37217010017591,8.813425051705293,false
Shot,25.349794870964935,13.06637014171133,false
Shot,67.21891474875208,5.554447184428246,false
Shot,50.725308279004075,7.357203849424624,false
Free kick shot,65.77388615552528,6.204268091083281,true
Shot,61.859777723493316,6.553965054257092,true
Shot,13.745341028872293,19.304415259642376,false
Shot,96.60957302462319,4.338734117970066,true
Shot,110.3675676999362,3.614442268743044,false
Shot,53.21410433334381,6.379880530751769,false
Shot,42.740146232786806,9.38646993887561,true
Shot,98.72144447889728,4.065464309795439,true
Shot,47.42533605574135,7.248903637189262,true
Shot,38.189443567561966,10.839792773553715,false
Shot,64.73051907717101,5.779386731222048,true
Shot,22.653644298434635,5.271776428868584,true
Shot,52.42146506918707,6.096313188416729,false
Shot,24.91338796711519,16.23014002074487,false
Shot,67.61501608370732,6.159049866938417,false
Shot,43.42581720589723,6.55661185616227,false
Shot,90.73166812089372,4.598087154230615,true
Shot,39.53661720481407,9.294849359192016,false
Shot,38.70777182944015,9.981166988834712,false
Shot,39.480248226170005,8.486733045251865,false
Shot,40.52409776910524,5.659227674192215,true
Shot,69.02681290629027,5.819072858211245,true
Shot,36.74833465614462,10.741403567528874,false
Shot,37.82445769604636,11.046813882220741,false
Shot,57.029329296424315,7.302177047231156,true
Shot,44.62118331017231,9.270616503786409,true
Shot,67.152483945123,6.146964143252103,true
Shot,64.06360042957311,6.325612999456083,true
Shot,9.062008607367353,41.81912683581534,false
Shot,18.05604884796228,22.682528736526027,true
Shot,34.0,1.2074182697257333E-6,true
Shot,69.171335103495,5.520680459066006,false
Shot,38.855950638222716,10.760481245224003,false
Shot,95.55967821209947,4.386347073234319,false
Shot,73.39591269273788,5.555275039585973,false
Shot,34.0,1.2074182697257333E-6,false
Shot,69.77876181188657,5.964091983768151,false
Shot,101.4189454687831,3.895134085011808,false
Shot,80.3442592846558,4.9100173413110495,true
Shot,9.83366157644242,39.70513272720326,false
Shot,41.40479320078776,9.994401467105916,false
Shot,85.87965766117144,4.655531503805468,false
Shot,97.12776945858481,4.199688331238086,false
Shot,57.754003324444966,7.251727288805819,true
Shot,52.73268530996692,7.749908261708157,false
Shot,39.95528625851654,5.8217711876801905,false
Penalty,80.67371381063352,4.937415679852874,true
Shot,71.43128796262882,5.606756842976421,false
Shot,82.80958640157552,5.006087975325843,false
Shot,96.60239334509265,4.339377528708995,true
Shot,42.85786858909342,7.444725573823715,false
Free kick shot,84.24065764225728,4.837943820743409,true
Shot,34.5477191721827,10.695428340257443,false
Shot,34.0,1.2074182697257333E-6,false
Shot,25.238858928247925,5.631217442546106,false
Shot,40.52409776910524,5.659227674192215,false
Shot,15.459058832930289,13.41432843354296,true
Shot,41.218065214175205,7.018904235105781,true
Shot,49.176291035416654,7.645130756971905,false
Shot,68.56238035541065,5.990786758172016,true
Shot,110.3675676999362,3.614442268743044,false
Shot,48.787425634070914,7.217999701836148,true
Shot,34.046679720642366,11.37837798364415,false
Shot,36.9803853414212,10.608792836343817,true
Shot,35.93238650576942,11.558750354786817,false
Shot,9.654926203757334,37.607561998100756,false
Shot,43.675114195614874,7.855274519536397,true
Shot,81.93718630756123,4.656173445694444,false
Shot,87.70816666650832,4.406897853074521,true
Shot,89.93597778419935,4.408620200239336,false
Shot,40.59507851944617,10.130834558913744,true
Shot,34.0,1.2074182697257333E-6,false
Shot,44.08225153051963,8.828920907821338,false
Shot,44.90318585579424,7.217254675075594,false
Shot,38.537384446794,7.732483223654539,true
Shot,39.93630052971857,8.022270973030233,false
Shot,60.499323136709556,6.850351734394063,true
Shot,74.92431447801174,5.565503250851382,false
Shot,62.595530191859545,6.067222022716067,false
Shot,79.18613578146115,4.844688184799717,false
Shot,32.033608913139965,10.743019615779001,false
Shot,99.75,4.202677145536898,true
Penalty,84.09132178768509,4.731175633126048,false
Shot,75.08582356210792,5.386506594841741,false
Shot,62.031569382049334,6.177578893579953,true
Shot,12.891873409245067,26.70215226257294,false
Shot,58.81703919783791,6.741658500374214,true
Shot,52.69968121345707,7.2897461787487545,true
Shot,49.035995962150096,6.7824362984701105,false
Shot,55.169861337509275,6.94135087184738,false
Free kick shot,54.40298613127776,7.284418407386651,false
Shot,62.71341244104008,5.711003450110996,true
Shot,81.10815557020145,4.884814021416884,false
Shot,28.91228804505102,13.655679819059808,false
Free kick shot,34.0,1.2074182697257333E-6,true
Shot,110.3675676999362,3.614442268743044,false
Free kick shot,76.90015344588072,5.062095477911127,true
Shot,68.15548400532418,5.497534609821791,true
Shot,10.807404868885037,30.73724904940291,false
Shot,108.2973240666638,3.7537202005682735,false
Shot,61.477059949220084,6.404532668115102,false
Shot,69.63282272032349,5.989005031583298,true
Shot,105.79190139136361,3.9332840172844192,false
Shot,80.33,4.843863746156521,true
Shot,44.40356855028659,9.141648025459311,true
Shot,34.0,1.2074182697257333E-6,true
Shot,34.908451698693256,5.826151907481098,false
Shot,99.02049080872101,4.1304860743354155,false
Shot,100.33026711815333,3.979967157239932,true
Shot,44.212089975480694,6.997170896252996,true
Shot,63.956747884801025,6.026389603155863,false
Shot,34.0,1.2074182697257333E-6,false
Shot,110.3675676999362,3.614442268743044,false
Shot,86.74122433998727,4.447193529099322,false
Shot,48.28923275431077,7.1800308787780835,false
Shot,62.132600943466066,6.722736925449538,false
Shot,42.022965150022436,8.971992014094718,false
Shot,10.846584715937086,36.399361568113804,true
Shot,62.590095063036934,5.845106426550715,true
Shot,38.64767133993975,8.563203403938045,false
Shot,45.31967453545976,7.510379658691329,true
Shot,88.65179580809404,4.425385207195448,false
Shot,37.4017967482847,8.829134348032493,false
Shot,30.176149522429135,13.48842341488603,true
Shot,70.56001771541729,5.921075932578611,false
Shot,89.3768431977769,4.6833011007957985,false
Shot,47.35167262093284,8.04765637846383,false
Shot,8.590838143045183,32.463931237757,true
Shot,43.22961947554015,7.551091822252246,true
Shot,40.65269486762225,9.58091185946293,true
Shot,19.776554300484197,8.106687651939634,true
Shot,82.08047027155729,5.095131501658461,false
Shot,90.18031326182006,4.600443574860479,true
Shot,40.725859106960534,10.066688649259914,false
Shot,34.0,1.2074182697257333E-6,false
Shot,80.5640273323026,5.08576739649238,false
Shot,99.53440058592808,4.043744322726142,true
Shot,64.92340179010955,5.952661913287493,true
Shot,88.32943110877598,4.626228388110592,false
Shot,43.38633886374834,9.341284921024227,false
Shot,34.97994997137646,9.021841815443242,false
Shot,17.85,23.17487300256262,true
Shot,45.147120616934146,8.845867600456211,false
Shot,47.02591732225965,7.765705868985174,true
Shot,73.26238393609643,5.656930773484787,false
Shot,45.44785583501162,8.100252115320396,true
Shot,77.06595616742844,5.3352310585891205,true
Shot,65.3690569000349,5.769772323983122,false
Shot,65.97458904760227,5.664714083194032,false
Free kick shot,81.9858676846199,5.04172502969059,true
Shot,64.66291750300168,6.000521319941205,false
Shot,33.10463562705381,6.882395430223383,false
Shot,59.67915549000338,5.9360514450871955,true
Shot,52.91301919187753,6.608429696211903,false
Shot,49.81628749716301,8.326382336283206,false
Free kick shot,50.725308279004075,7.357203849424624,true
Shot,54.92686865278231,6.279292906338298,false
Shot,32.614967422948624,6.2639609278834705,true
Shot,74.92431447801174,5.565503250851382,true
Shot,50.50346522764552,7.592204471944598,false
Shot,70.98424120887677,5.330031180155923,false
Shot,45.05932090034203,8.666793003238373,true
Shot,49.98904780049326,7.922096983840524,false
Shot,46.05723504510448,8.093584587837174,false
Shot,71.79074034999222,5.805444816655216,false
Shot,61.012950264677414,6.032617049524473,true
Shot,52.5878018175318,7.792351947115655,true
Shot,27.53235187919841,7.06081126734564,false
Shot,17.694747808318716,12.996522587165222,true
Shot,84.79170714167748,4.897300297445228,true
Shot,39.517855458007844,6.513715684748137,false
Shot,45.72091971953321,7.379758832341944,false
Shot,41.104865892008455,5.76035728958717,false
Shot,32.85432087260365,9.817324435588834,true
Shot,73.36645077963088,5.6409578013228,false
Shot,40.52409776910524,5.659227674192215,false
Shot,34.0,1.2074182697257333E-6,false
Shot,60.60241661848148,6.827200408858625,false
Shot,34.19904092222471,9.064926495945516,false
Shot,34.97994997137646,9.021841815443242,true
Shot,61.49251987030618,6.285880500843638,true
Shot,71.08926501237723,5.400952127386781,false
Shot,86.23147685155347,4.853419141704787,false
Shot,49.453842115653664,6.668721772670934,false
Shot,74.62691471580479,5.53125705655236,true
Shot,47.302194452266164,7.870182456387978,false
Shot,34.0,1.2074182697257333E-6,false
Shot,61.66929949334596,5.675313445823346,true
Free kick shot,74.44680248338408,5.400104382723554,true
Shot,54.40742963971005,7.430228950476743,false
Shot,28.467525357852935,4.411566820302171,false
Shot,54.6,7.6699378510424445,false
Shot,47.153817448855605,8.505028474066219,true
Shot,25.925192381156982,1.336821253524701,false
Shot,30.336618137162226,13.349198285637616,true
Shot,34.25842961958414,1.5178606742174352,false
Shot,42.953463189829066,8.59057670518089,true
Shot,33.12174512310606,7.275480487055014,true
Shot,102.03370472544846,4.1013227480005225,false
Shot,42.06595297862631,7.480071594284451,false
Shot,58.64035811623255,6.908863251716778,true
Shot,53.616640140911485,6.28477035358064,true
Shot,33.70991545524848,12.353883328318318,true
Shot,56.11206287421628,6.434118814104819,true
Shot,27.39752543570313,8.304105399406966,false
Shot,67.53356572845833,6.0781055802354125,false
Penalty,101.4189454687831,3.895134085011808,true
Penalty,39.96248240537617,5.5443137098309485,false
Shot,105.38530495282538,3.766036916669632,true
Shot,70.8476788610608,5.6120345658609745,false
Shot,65.45418244848835,6.36659647601844,false
Shot,100.08320588390443,4.1748017056359545,true
Shot,77.79749096211266,5.235707737098351,false
Shot,70.67787843448615,5.901431519330825,false
Shot,70.30122687407383,5.61080410000448,false
Shot,97.12345957594385,4.107048584368768,true
Shot,67.9696991313041,6.095238725498298,true
Shot,29.76967584640451,4.029605006739138,true
Shot,110.3675676999362,3.614442268743044,true
Shot,53.5672670574111,7.814865187770775,false
Shot,42.740146232786806,9.386469938875727,false
Shot,45.64211322890298,6.146399040705694,true
Shot,31.734958641851104,9.657065082036102,false
Shot,37.503505169517155,10.929259840962674,false
Shot,44.54141443645453,7.114545116342515,false
Shot,38.899934447245535,9.598672064193877,false
Free kick shot,80.14979975021771,5.206436892350142,true
Shot,77.20083937367521,5.316669412252191,false
Shot,48.809631221716884,8.306454050755878,false
Shot,63.01933116116039,6.535898177528817,true
Shot,68.43074162976754,6.0137545744631975,true
Shot,82.46716255577125,4.854421875363544,false
Penalty,64.06360042957311,6.325612999456083,true
Shot,46.2050040580022,9.057170977073241,false
Shot,68.30561909535702,6.03570733871784,true
Shot,105.37146482800739,3.9646725411623804,true
Shot,89.62225225913484,4.65775842550539,false
Shot,35.893354538131426,8.570730839676513,false
Shot,76.03910572856576,5.479763951810056,true
Shot,40.55846274207147,8.836143359449867,false
Shot,75.00701033903431,5.4755490762970815,false
Shot,110.3675676999362,3.614442268743044,true
Shot,87.89648684674492,4.671792428192419,true
Shot,110.3675676999362,3.614442268743044,false
Shot,63.22823736274799,6.383871314875476,false
Shot,76.90015344588072,5.062095477911127,false
Shot,80.03125951776593,4.743166379732718,false
Shot,56.52010704165377,5.9313720631777604,true
Shot,34.0,1.2074182697257333E-6,false
Shot,35.27694006004489,10.953837759242845,false
Shot,29.72869993793876,7.047485465033295,true
Shot,21.1754197124874,19.462238457517007,false
Shot,19.268692223397,15.5991359371679,false
Shot,80.3442592846558,4.9100173413108275,true
Shot,65.18993864086697,5.904277135956007,false
Shot,17.153297059166206,20.964361812887375,false
Shot,34.5477191721827,10.695428340257443,true
Shot,37.70973481741817,9.600566374954871,false
Shot,42.366601232574695,8.586744309348711,false
Shot,34.0,1.2074182697257333E-6,false
Shot,88.0357859055055,4.6570593836211245,true
Shot,77.68703624157637,5.1054892348465994,false
Shot,90.95308900746582,4.575785838249305,false
Shot,81.06678974771359,4.956438336837587,false
Shot,53.934405531163506,7.111405658304391,false
Shot,13.80159773359592,29.43283694003531,true
Shot,35.02040690797296,11.112658595437052,false
Shot,50.62427876029446,8.23413808323759,false
Shot,110.3675676999362,3.614442268743044,false
Shot,7.474764210327976,51.7090253924358,false
Shot,74.99525384982705,5.5550201298626805,false
Shot,43.28695415480281,7.99597644638918,true
Shot,31.068112269656808,4.616591314852552,true
Shot,39.06365190301593,10.647994301337674,false
Shot,62.88664405102247,6.011402657413743,true
Shot,52.606706796757386,7.000547716451696,false
Shot,37.85500759476876,11.029264314362264,false
Shot,16.21110730332756,20.29484904572367,false
Shot,47.37217010017591,8.813425051705293,true
Shot,34.0,1.2074182697257333E-6,false
Shot,40.34472580152207,9.990950991838705,false
Shot,27.448395217207146,13.99683569320695,false
Shot,47.269568434670525,8.85134894670405,true
Shot,25.019192632856882,14.0871940106918,false
Shot,97.45096202706262,4.171937671310742,false
Shot,76.27850286941924,5.29515691303193,false
Shot,26.807761935678258,15.240465315941643,true
Shot,33.70991545524848,12.353883328318318,false
Shot,40.74255269371324,7.971712689652467,false
Shot,44.87752332738517,8.521369011843714,true
Shot,35.43307071084865,8.7937693807452,true
Shot,63.29655914818751,6.587926555588878,false
Free kick shot,46.54284155485138,7.122525261380521,true
Shot,91.5342034433031,4.413369312654932,false
Shot,50.78194954902775,7.509686983606152,false
