player_id,playerName,numPasses
341751,Marc Navarro Ceciliano,399
8384,Shane  Long,398
397028,Dan-Axel Zagadou,398
21025,Riccardo Saponara,398
7941,Javier Hern\u00e1ndez Balc\u00e1zar,397
21678,Lorenzo Del Pinto,397
3458,Sergio Rico Gonz\u00e1lez,397
208716,Alessandro Sch\u00f6pf,394
221376,Ville Matti Steinmann,394
220341,Yussif Raman Chibsah,393
151,John Guidetti,393
7945,Daniel Nii Tackie Mensah Welbeck,391
7864,Francis Coquelin,391
145787,Joachim Andersen,390
250956,Federico Ricci,387
83836,Alexandru Iulian Maxim,385
272338,Lukas Kl\u00fcnter,385
20947,Alessio Cerci,385
214654,Steve Mouni\u00e9,384
212604,Tin Jedvaj,382
256634,Yerry Fernando Mina Gonz\u00e1lez,382
134708,Divock Okoth Origi,380
127928,Darko Bra\u0161anac,379
299557,\u00c1d\u00e1m Nagy,379
8495,Danny Drinkwater,377
25589,Ludovic Lamine San\u00e9,377
174,'alpha3code': 'CIV' 72,377
174,Filip \u0110uri\u010di\u0107,377
27354,J\u00falio Tavares,376
18591,Jonas Hofmann,376
333913,Kevin Lasagna,374
4048,Sergio Enrich Ametller,374
4593,Sergio Mora S\u00e1nchez,373
16027,Fin Bartels,372
274435,Enes \u00dcnal,372
20661,Alberto Paloschi,372
264989,Firmin Ndombe Mubele,371
8677,Michail Antonio,371
350032,Cengiz \u00dcnder,370
221452,Vincenzo Grifo,369
14763,Shinji Okazaki,368
21160,Miguel \u00c1ngel Britos Cabrera,367
12536,Dwight Gayle,367
20591,G\u00e9lson da Concei\u00e7\u00e3o Tavares Fernandes,367
20922,Norberto Murara Neto,367
86308,Claudio Ariel Yacob,366
3330,Oier Olaz\u00e1bal Paredes,366
286963,Mikel Vesga Arruti,366
24964,Manuel Pucciarelli,365
4513,Denis Cheryshev,365
9206,Chris Wood,364
134399,Davie Selke,364
15039,Konstantin Rausch,363
7849,Wojciech  Szcz\u0119sny,363
346908,Alessandro Murgia,363
246061,Federico Bernardeschi,363
7926,Lu\u00eds Carlos Almeida da Cunha,363
3674,Markel Bergara Larra\u00f1aga,363
10113,Ahmed Benali,362
385273,Charles  D\u00edas Barbosa de Oliveira,362
134,Bruno Martins Indi,361
11669,Callum Wilson,361
301635,Bingourou Kamara,359
21865,Marco Sau,359
256480,Keita Bald\u00e9 Diao,357
403449,Rog\u00e9rio Oliveira da Silva,357
15455,Johannes Geis,357
207164,Papa Alioune N'Diaye,356
134249,Rub\u00e9n Sobrino Pozuelo,356
3576,Juan Miguel Jim\u00e9nez L\u00f3pez,356
11294,Scott Arfield,354
4338,Diego da Silva Costa,354
21872,Luca Antei,354
123,Ola Toivonen,352
99438,Micha\u0142 Pazdan,352
344744,Nanitamo Jonathan Ikon\u00e9,351
391606,Tatsuya Ito,351
4131,\u00c1ngel Luis Rodr\u00edguez D\u00edaz,351
246059,Edoardo Goldaniga,351
3554,Rub\u00e9n Iv\u00e1n Mart\u00ednez Andrade,351
70834,Guilherme Costa Marques,351
326523,Daniel Ceballos Fern\u00e1ndez,351
408827,Bassem  Srarfi,350
38377,Laurent Depoitre,350
254898,Robert Kenedy Nunes do Nascimento,349
135788,Josip Elez,349
218896,Ondrej Duda,349
21019,Mirko Valdifiori,349
282441,Jes\u00fas Vallejo L\u00e1zaro,349
244335,Keagan Dolly,348
21894,Sergio Gont\u00e1n Gallardo,348
5653,Mart\u00edn Maximiliano Mantovani,348
326946,Racine Coly,347
5268,Sergio Le\u00f3n Limones,346
3428,Sergio  Asenjo Andr\u00e9s,346
86489,Lucas Nicol\u00e1s Alario,345
25577,Lo\u00efc R\u00e9my,344
4362,Jer\u00f3nimo Figueroa Cabrera,344
20526,Lorenzo Crisetig,344
29642,Gabriel Mart\u00edn Pe\u00f1alba,344
25521,Erwin Zelazny,343
134951,L\u00e9o Lacroix,343
8323,Denis Su\u00e1rez Fern\u00e1ndez,343
240032,Jan Bednarek,342
7958,Martin Kelly,342
447223,Jadon Sancho,342
252589,Bruno Petkovi\u0107,342
14804,Jakub B\u0142aszczykowski,341
222798,Robin Zentner,341
3798,D\u00eddac Vil\u00e1 Rossell\u00f3,341
5677,Bruno Gonz\u00e1lez Cabrera,341
105376,Nikola Kalini\u0107,341
8290,Alex  Pritchard,340
15019,Tony Jantschke,340
275032,Enzo Crivelli,339
397033,Boubakary Soumar\u00e9,339
18974,John Anthony Brooks,339
240445,Andreas Hoelgebaum Pereira,339
397174,Scott McTominay,338
347200,Christopher Nkunku,337
349099,Orel Mangala,337
5481,Miguel \u00c1ngel Guerrero Mart\u00edn,337
25637,Romain Danz\u00e9,336
275121,Jordan Torunarigha,335
8315,Nigel de Jong,334
20692,Ishak Belfodil,334
226005,Jorge Franco Alviz,334
215130,Nuno Miguel da Costa J\u00f3ia,332
29137,J\u00e9r\u00e9my Grimm,331
25930,Mamadou Samassa,331
21173,Christian Maggio,331
326535,Antonio Latorre Grueso,330
388398,Giuseppe Pezzella,330
4792,Patricio Gabarr\u00f3n Gil,330
9164,Charlie Taylor,329
303357,Philip Billing,329
224971,Erik Thommy,329
15018,Patrick Herrmann,328
26539,Prince Oniangu\u00e9,327
16122,Elias Kachunga,327
15782,Jan Mor\u00e1vek,326
20422,Maximiliano Gast\u00f3n L\u00f3pez,326
7879,Theo  Walcott,325
237269,Sa\u0161a Luki\u0107,325
99453,Pr\u00e9juce Niguimb\u00e9 Nakoulma,324
94764,Yoshinori Muto,323
285457,,323
90880,John Stiven Mendoza Valencia,322
26414,Guy Adolphe N'Gosso Massouma,322
101583,Sergei Ignashevich,322
3885,Leandro Daniel Cabrera Sas\u00eda,321
349102,Stephane Omeonga,321
25784,Aymen Abdennour,320
391441,Marco Friedl,320
293862,Ignacio Gil de Pareja Vicent,320
92908,Vassilis Torosidis,320
346913,Gianluca Mancini,320
21415,Alberto Brignoli,318
22152,Marcello Gazzola,318
40800,Paulo Henrique Chagas de Lima,317
14757,Zdravko Kuzmanovi\u0107,317
69513,Ante Budimir,316
22020,Andrey Galabinov,316
3735,Juan Carlos P\u00e9rez L\u00f3pez,316
415809,Fabio Depaoli,315
426702,,314
25423,Milan Bi\u0161evac,314
14762,Vedad Ibi\u0161evi\u0107,312
7850,,312
50800,Miiko Mart\u00edn Albornoz Inola,311
14712,Manuel Neuer,310
20519,Andrea Ranocchia,308
9615,James Chester,307
49971,Moritz Bauer,306
135927,Andr\u00e9 Miguel Valente Silva,306
366760,Lassana Coulibaly,304
5911,Sandro  Ram\u00edrez Castillo,304
3582,Adri\u00e1n San Miguel del Castillo,303
20949,Ryder Matos Santos,303
20626,Eder Citadin Martins,303
15232,Bobby Shou Wood,301
86716,Mauro Javier Dos Santos,301
20575,Du\u0161an Basta,301
49979,Daniel Pavlovic,301
22864,Luca Mora,300
8140,Adam Lallana,299
24269,Massimo Coda,299
1751,Oussama Tannane,298
21275,Andreas Granqvist,298
26032,,298
15877,Andr\u00e9 Hahn,297
26084,Lionel Jules Carole,297
26124,Benjamin Jeannot,296
25452,S\u00e9bastien Corchia,296
14845,Daniel Ginczek,295
14771,Vedran \u0106orluka,295
21861,Diego Falcinelli,293
48318,Jonathan Renato Barbosa,292
447821,Youssef En-Nesyri,292
278049,Erick Cathriel Cabaco Almada,292
351010,Patrick Cutrone,292
22158,Isaac Cofie,292
61941,Fraser Forster,291
21290,Stefano Sturaro,291
15952,Ermin Bi\u010dak\u010di\u0107,290
26433,J\u00e9r\u00e9my Cordoval,289
26024,Wesley Lautoa,288
134484,Amato Ciciretti,288
20446,Valerio Verre,288
7974,Rob Elliot,287
282772,Breel-Donald Embolo,287
298212,Dalbert Henrique Chagas Estev\u00e3o,286
284315,Marko Rog,286
6165,Florin Andone,286
20796,Mattia Destro,285
328131,Chadrac Akolo,284
239295,Vittorio Parigini,284
366546,Lebo Mothiba,282
293686,Jacob Murphy,281
25859,,280
26869,Ludovic Butelle,280
21373,Simone Romagnoli,280
76201,\u00c1d\u00e1m Lang,279
228765,Tim Kleindienst,278
20531,Wesley Sneijder,277
38093,Michy Batshuayi Tunga,276
10663,Andre Gray,276
14766,Ren\u00e9 Adler,276
234359,Patrik Schick,276
99452,Arkadiusz Milik,276
3685,Carlos Alberto Vela Garrido,276
285508,Kelechi Promise Iheanacho,274
284524,Jannes-Kilian Horn,274
269188,Pawe\u0142 Jaroszy\u0144ski,274
4232,Pedro Alcal\u00e1 Guirado,274
19392,Maximilian Philipp,272
15543,Simon Zoller,272
135937,Carlos Miguel Ribeiro Dias,272
255670,Cristiano Lombardi,272
404216,Boubacar Kamara,271
22552,Vid Belec,271
4014,Pedro Le\u00f3n S\u00e1nchez Gil,270
412701,Ihsan Sacko,269
26543,Jeremy Blayac,269
15695,Marcel Heller,269
51013,Robin Quaison,269
406682,Ademola Lookman,267
4683,Alexander Szymanowski,267
265318,Edimilson Fernandes,265
170738,Sauli V\u00e4is\u00e4nen,265
22614,Fabio Lucioni,265
135150,Andreas Evald Cornelius,265
25474,Abdoul Razzagui Camara,264
402898,Senna Miangue,264
25433,Mathieu Bodmer,263
143189,Rodrigue Casimir Ninga,263
25673,St\u00e9phane Bahoken,262
21322,Marco D'Alessandro,262
86307,Luciano Vietto,262
4003,Miguel Torres G\u00f3mez,262
239843,Zakaria Bakkali,260
139393,Abdullah Ibrahim Otayf,259
249926,Alois Confais,258
356908,Dzenis Burnic,258
72397,Simeon Tochukwu Nwankwo,258
25472,C\u00e9dric Bakambu,258
450784,\u00d3scar Melendo Jim\u00e9nez,256
343951,Tammy Abraham,254
38082,Felipe Trevizan Martins,254
9403,Craig Cathcart,252
279780,Jean-K\u00e9vin Augustin,252
281255,Emre Mor,252
37714,Yassine El Ghanassy,251
26167,Claudio Beauvue,251
498357,Ibrahima Niane,249
224896,Gerrit Holtmann,249
3994,Miguel \u00c1ngel Moy\u00e0 Rumbo,249
134797,Hernani Azevedo J\u00fanior,248
26676,Alexandre Oukidja,248
25517,,248
477744,Nicolas Louis Marcel Cozza,248
28965,Opa Nguette,247
21095,Matteo Darmian,245
382,Hyun-Jun Suk,245
25562,Morgan Amalfitano,244
20948,Stevan Joveti\u0107,244
4256,Aleix Vidal Parreu,244
29590,Emmanuel Bourgaud,243
165431,Kenan Karaman,243
265864,Nemanja Maksimovi\u0107,243
25514,Paul-Georges Ntep de Madiba,242
240042,Dawid Kownacki,242
122847,Salman Mohammed Al Faraj,242
61425,Mark  Milligan,242
17136,J\u00e9r\u00f4me Gondorf,240
32636,Cenk Tosun,239
229697,Yacine Bammou,238
7856,Per Mertesacker,237
366571,Christ Emmanuel Faitout Maouassa,237
21306,Domenico Maietta,237
217078,Daniel Amartey,236
284322,Ezequiel Ponce Mart\u00ednez,236
278320,David Soria Sol\u00eds,236
4350,Ra\u00fal Lizo\u00e1in Cruz,236
8627,Ben Watson,235
224965,Raphael Framberger,235
20637,Bo\u0161tjan Cesar,235
7961,Charlie Adam,234
37796,Danijel Mili\u010devi\u0107,234
1729,Riechedly Bazoer,234
7907,Daniel Sturridge,233
145692,El-Hadji Baye Oumar Niasse,233
70974,Iuri Jos\u00e9  Pican\u00e7o Medeiros,233
279555,Iv\u00e1n Alejo Peralta,233
259946,Adalberto Pe\u00f1aranda Maestre,233
250899,Carlos Mart\u00edn Vigaray,232
28948,Guessouma Fofana,231
15200,\u00c1d\u00e1m Szalai,231
70140,Daniel Filipe Martins Carri\u00e7o,231
4366,Hern\u00e1n Daniel Santana Trujillo,230
26008,Souleymane Camara,229
26069,Herv\u00e9 Bazile,229
45579,Everton Luiz Guimaraes Bilher,229
20503,Sergio Floccari,229
61961,Beram Kayal,228
258264,Luka Jovi\u0107,228
8142,Jason Puncheon,227
340476,Reece Oxford,227
77521,Aron Einar Gunnarsson,227
258254,Gian-Luca Waldschmidt,226
3710,Khouma El Hadji Babacar,226
20403,Simone Calvano,225
116225,Maximiliano Mart\u00edn Olivera De Andrea,225
4326,Roberto Rom\u00e1n Triguero,225
55968,Martin Braithwaite,224
277002,Fousseni Diabat\u00e9,223
8580,Alex McCarthy,223
3291,Francisco Alc\u00e1cer Garc\u00eda,223
8529,Sebastian Larsson,223
261,Nacer Chadli,222
99381,Artur J\u0119drzejczyk,222
407699,Bel Durel Avounou,221
20875,Daniele Dessena,221
271990,Lucas H\u00f6ler,220
38,Daley Blind,219
37726,Chancel Mbemba Mangulu,219
26336,Santiago Juan Gentiletti Selak,219
9194,Yannick Bolasie Yala,218
26044,Gilles Sunu,218
234138,Jan Repas,216
25445,Kevin Gameiro,216
101649,Nicol\u00e1s Mart\u00edn Pareja,215
21006,Lorenzo Tonelli,215
486252,Aaron Wan-Bissaka,214
334817,Lucas Ariel Boy\u00e9,213
15131,Mike Frantz,212
7908,Fernando Jos\u00e9 Torres Sanz,212
14707,Claudio Miguel Pizarro Bossio,211
263490,,211
352993,,211
8831,Chris Gunter,211
3875,Borja Gonz\u00e1lez Tom\u00e1s,210
22699,Antonino Ragusa,210
217052,Renato Steffen,209
38236,Jonathan Delaplace,209
26055,Julien Ielsch,208
37836,Maxime Lestienne,207
115933,Gianluca Lapadula,207
4879,Carles Gil de Pareja Vicent,207
8686,Hal Robson-Kanu,206
15141,Alexander Esswein,206
286215,Alex Meret,206
92864,Orestis Karnezis,205
26136,Benjamin Mendy,205
22578,Nicola Sansone,205
284476,Nikola Vla\u0161i\u0107,203
22135,Pietro Iemmello,203
292954,Mohammed Al Burayk,203
7980,Tam\u00e1s K\u00e1d\u00e1r,203
27955,Ga\u00ebtan  Laborde,202
5791,Juan Pablo A\u00f1or Acosta,202
101581,Vasili Berezutski,201
8953,Charlie Austin,199
20536,Giampaolo Pazzini,199
104851,Martin D\u00fabravka,198
28364,Mehdi Jean Tahrat,198
20690,Saphir Sliti Ta\u00efder,196
300373,Antonio Barreca,195
92900,Charalampos Lykogiannis,195
112459,H\u00e9ctor Miguel Herrera L\u00f3pez,195
40707,F\u00e1gner Conserva Lemos,195
15812,Sejad Salihovi\u0107,194
82266,Ladislav Krej\u010d\u00ed,194
3856,Francisco Jos\u00e9 Molinero Calder\u00f3n,194
75209,Rich\u00e1rd Guzmics,194
86722,Nicol\u00e1s Tagliafico,194
179,'alpha3code': 'CIV' 73,193
179,Luciano Narsingh,193
26610,Diafra Sakho,193
70134,Rui Pedro dos Santos Patr\u00edcio,193
15278,Christian Clemens,192
14728,Bastian Schweinsteiger,191
285727,Landry Nany Dimata,190
137048,Stefan Simi\u010d,190
523089,Andrea Danzi,190
4476,Iago Herrer\u00edn Buis\u00e1n,190
8362,Gareth McAuley,189
20478,Alessandro Matri,189
116170,Sebasti\u00e1n Carlos Crist\u00f3foro Pepe,189
25598,Gr\u00e9gory Sertic,188
234533,Stipe Perica,188
364820,Lorenzo Jes\u00fas Mor\u00f3n Garc\u00eda,188
3539,Hern\u00e1n Arsenio P\u00e9rez Gonz\u00e1lez,188
485383,Alejandro Miguel Mula Sanchez,188
28123,Clinton Mua N'Jie,187
61395,Trent Sainsbury,187
8034,Anga Dedryck Boyata,187
214609,Yoan Cardinale,186
9127,Sam Vokes,186
122832,Salem Mohammed Al Dawsari,186
4348,Mariano Dami\u00e1n Barbosa,186
20857,Manolo Gabbiadini,185
221047,Timo Letschert,185
7970,Andy Carroll,184
276978,Adama Diakhaby,183
8826,Karl Darlow,183
403546,Seung-Woo Lee,183
302542,Ignacio Vidal Miralles,183
257800,Aleksandr Golovin,183
3657,Tomer Hemed,182
7957,Glen Johnson,182
25406,Yoann  Gourcuff,182
269490,Florian Kath,182
8624,James McCarthy,181
410031,,181
112253,Marco Jhonfai Fabi\u00e1n De La Mora,180
23386,Luca Rizzo,180
41123,M\u00e1rio Figueira Fernandes,180
209207,Johann Obiang,179
338201,Emmanuel Okyere Boateng,179
3937,Roger Mart\u00ed Salvador,179
55983,Ragnar Sigur\u00f0sson,179
286831,Dominic Solanke,177
331763,Yassine  Meriah,177
26327,Idriss Saadi,176
91519,Jhon Andr\u00e9s C\u00f3rdoba Copete,175
103682,Roman Zobnin,175
86239,Guido Marcelo Carrillo,174
26245,Alexandre Letellier,174
233910,Anastasios Donis,174
70136,Santiago Arias Naranjo,174
7960,Martin \u0160krtel,173
3307,Ricardo Alberto Silveira de Carvalho,173
7888,Nathaniel Chalobah,172
272435,Timo H\u00fcbers,172
259524,Shaquell Moore,172
25616,Chaouki Ben Saada,171
289827,Kevin Bonifazi,170
341752,Marc Roca Junqu\u00e9,170
91019,Juan Fernando Quintero Paniagua,170
471,,169
437636,Jessy Deminguet,168
26547,Billy Ketkeophomphone,168
94814,Gen Sh\u014dji,168
447812,Thomas Edwards,167
419784,Hamza Choudhury,167
413041,Jawad El Yamiq,167
105341,Taras Stepanenko,167
37724,Roland Juh\u00e1sz,166
61963,Joe Ledley,166
85438,Robert Beri\u010d,165
245813,Lys Mousset,165
8372,Zolt\u00e1n Gera,165
122940,Yasir Gharsan Al Shahrani,165
25885,Molla Wagu\u00e9,164
254649,Takuma Asano,164
3785,Francisco Casilla Cort\u00e9s,164
54451,Birkir M\u00e1r S\u00e6varsson,164
434159,Sam Field,163
20420,Zlatan Ibrahimovi\u0107,163
8410,Mile Jedinak,163
20450,Bojan Krk\u00edc P\u00e9rez,162
77557,Wayne Routledge,162
4113,Xabier Etxeita Gorritxategi,162
3736,Franco Zuculini,162
115146,Miguel \u00c1ngel Trauco Saavedra,162
101795,,161
25741,Yeni Atito N'Gbakoto,161
25789,Cheikh M'Bengue,161
38084,Birkir Bjarnason,161
25408,Kim K\u00e4llstr\u00f6m,161
25662,David Ospina Ram\u00edrez,160
8391,Juli\u00e1n Speroni,160
101616,J\u00e1n \u010eurica,160
26033,Yann Jouffre,159
101635,Felipe Salvador Caicedo Corozo,159
99633,Igor Lewczuk,158
18581,Florian H\u00fcbner,156
21119,Riccardo Meggiorini,156
393881,Hern\u00e1n Dar\u00edo Toledo,156
240559,Ja\u00efro Riedewald,155
345740,Pedro Miguel Almeida Lopes Pereira,154
217878,Lo\u00efs Diony,153
20523,Ricardo Gabriel \u00c1lvarez,153
149846,C\u00e9sar Alejandro Falletti dos Santos,153
103668,Ilya Kutepov,153
61651,Aziz Eraltay Behich,153
377757,Lyanco Evangelista Silveira Neves Vojnovi\u0107,152
3326,Jes\u00e9 Rodr\u00edguez Ruiz,151
119630,Islam Slimani,151
366542,Jeff Reine-Adelaide,151
402017,Bright Gyamfi,150
20410,Sulley Ali Muntari,150
91122,Juan Jos\u00e9 Narv\u00e1ez Solarte,150
21285,Juraj Kucka,150
99446,Krzysztof M\u0105czy\u0144ski,150
425923,Gian-Luca Itter,149
267185,Christian Dell'Orco,149
337960,Marco Richter,148
225946,Arnaldo Antonio Sanabria Ayala,148
263591,Alessandro Deiola,148
120853,Ferjani Sassi,148
25781,Yohann Pel\u00e9,147
40787,Emerson Palmieri dos Santos,146
444439,Vasilije Janji\u010di\u0107,146
337890,Maximilian Mittelst\u00e4dt,145
3398,Ra\u00fal Fern\u00e1ndez-Cavada Mateos,145
6914,Alexander Alegr\u00eda Moreno,145
97555,Taleb Tawatha,144
21725,Michele Cremonesi,144
298385,Borja Herrera Gonz\u00e1lez,144
408293,Javier Ontiveros Parra,144
448210,Edson Omar \u00c1lvarez Vel\u00e1zquez,144
131321,,143
8392,Nathaniel Clyne,143
173213,Marc Stendera,143
25871,Yoric Ravet,143
388099,Enrico Bearzotti,143
77544,Neil Taylor,143
51127,Ari Freyr Sk\u00falason,143
28073,Santy Ngom,142
99511,Mariusz St\u0119pi\u0144ski,142
274970,Alexandre Mendy,142
105616,Brown Ideye Aide,142
3399,Gorka Iraizoz Moreno,142
119975,Mohamed Abdel-Shafi,142
20505,Stefano Okaka Chuka,141
229110,Thomas Didillon,141
237267,Milan Gaji\u0107,141
385655,Jean-Claude Billong,141
32656,Sel\u00e7uk \u0130nan,141
40765,Lucas Rodrigues Moura da Silva,140
337225,Rolando Aarons,139
3708,Jairo Samperio Bustara,139
15193,Eugen Polanski,139
20476,Marco Borriello,139
15061,Tobias Sippel,138
364870,Adri\u00e1n Di\u00e9guez Grande,138
3519,Diego L\u00f3pez Rodr\u00edguez,138
437417,Tarek Hamed,138
7898,John Michael Nchekwube Obinna,137
373768,Riccardo Orsolini,136
20406,Mathieu Flamini,136
62221,K\u00e1ri \u00c1rnason,136
101699,Alexandr Samedov,136
346071,Oliver Burke,135
391643,Paul Jaeckel,135
386197,Connor Roberts,134
354997,Sergio Duvan C\u00f3rdova Lezama,134
94650,Genki Haraguchi,134
336178,Jes\u00fas Daniel Gallardo Vasconcelos,134
299154,Samuel Moutoussamy,133
134351,Benik Afobe,133
24024,Francesco Zampano,133
120167,Abdallah Mahmoud El Said Bekhit,133
105595,Evgen Khacheridi,133
32597,Ricardo Andrade Quaresma Bernardo,133
404226,Myziane Maolida,132
15810,Dominik Kaiser,132
491365,Jann-Fiete Arp,132
265807,Jos\u00e9 Manuel Garc\u00eda Naranjo,132
230687,Emil Berggreen,131
14940,Adelino Andr\u00e9  Vieira Freitas,131
286506,Matthieu Udol,130
264084,Pierluigi Gollini,130
218971,Achraf Lazaar,130
443324,Douglas Luiz Soares de Paulo,130
373713,Christian Rivera Hern\u00e1ndez,130
399673,Esteban Rol\u00f3n,130
243931,Quentin Cornette,129
77550,Leon Britton,129
56394,Henrik Dalsgaard,129
51144,Viktor Claesson,128
101690,Bal\u00e1zs Dzsudzs\u00e1k,128
413597,,127
50023,Josip Drmic,127
45,Gregory van der Wiel,127
3677,Rub\u00e9n Pardo Guti\u00e9rrez,127
105332,Darijo Srna,127
101576,Igor Akinfeev,127
269189,Bartosz Kapustka,126
26038,Joel Nathaniel Campbell Samuels,126
22559,Francesco Migliore,126
114813,Christian Alberto Cueva Bravo,126
114723,V\u00edctor Yoshimar Yot\u00fan Flores,125
105329,Yaroslav Rakitskiy,125
20728,Jonathas Cristian de Jesus,124
23149,Gregoire  Defrel,124
137161,George Alexandru Pu\u015fca\u015f,124
20496,Danilo Lu\u00eds H\u00e9lio Pereira,124
101825,Igor Smolnikov,124
69964,Josip Pivari\u0107,123
122839,Osama Abdulrezag Hawsawi,123
246928,W\u00edlmar Enrique Barrios Ter\u00e1n,123
145030,Caleb Stanko,122
285509,Isaac  Ajayi Success,122
114709,Luis Jan Piers Adv\u00edncula Castrill\u00f3n,122
396628,Nicolas Basin,121
4255,Jos\u00e9 Leonardo Ulloa,121
26085,Florentin Pogba,121
356928,Tim-Henry Handwerker,121
134429,Leonardo Capezzi,121
6577,Pedro L\u00f3pez Galisteo,121
3551,Wilfredo Daniel Caballero,120
15503,Florian Niederlechner,120
4440,Borja Valle Balonga,120
120156,Ahmed Fathy Abdel Meneim Ibrahim,120
278383,\u00c1lvaro Jos\u00e9 Jim\u00e9nez Guerrero,120
472126,Julien Serrano,119
255935,Isaiah Brown,119
8296,Jermain  Defoe,119
391387,Aymen Barkok,119
344120,Borja Mayoral Moya,119
302798,Francesco Cassata,119
61949,Mikael Lustig,119
11155,Bryan Ruiz Gonz\u00e1lez,119
350569,Lorenco \u0160imi\u0107,118
33032,Kamil Grosicki,118
61367,Josh Risdon,118
405,Lasse Sch\u00f6ne,118
101846,Mbark Boussoufa,117
114617,Christian Guillermo Mart\u00edn Ramos Garagay,116
102157,Yury Gazinskiy,116
491409,Musa Barrow,115
275293,Samuel Garc\u00eda S\u00e1nchez,115
101669,Artem Dzyuba,115
239411,Tyrone Mings,114
245807,Far\u00e8s Bahlouli,114
15225,Sebastian Maier,114
20604,Angelo Esmael da Costa J\u00fanior,114
21517,Eros Schiavon,114
4329,Alejandro Arribas Garrido,114
38094,Imoh Ezekiel,113
254188,Mat\u00edas Nahuel Leiva Esquivel,113
86234,Enzo Nicol\u00e1s P\u00e9rez,113
57226,Hannes \u00de\u00f3r Halld\u00f3rsson,113
15804,Fabian Johnson,112
101596,Pavel Mamaev,112
101707,Fyodor Smolov,112
32642,Hakan Kadir Balta,112
25865,Bakary Sako,111
49907,Ra\u00fal Marcelo Bobadilla,111
105518,Artem Fedetskiy,111
93331,Konstantinos Mitroglou,110
29843,Arnold Bouka Moutou,110
299618,Nahitan Michel N\u00e1ndez Acosta,110
99437,Pawe\u0142 Olkowski,109
1722,Viktor Fischer,109
125260,David Alberto Guzm\u00e1n P\u00e9rez,109
59083,Gabriel Enrique G\u00f3mez Gir\u00f3n,109
26068,Lo\u00efc Puyo,108
14758,Ibrahima Traor\u00e9,108
433100,Lars Lukas Mai,108
149848,Felipe Nicol\u00e1s Avenatti Dovillabichus,108
21299,Rafael  de Andrade Bittencourt Pinheiro,108
167118,Erik Mor\u00e1n Arribas,108
354552,Simone Edera,107
3448,Arda Turan,107
122918,Hussain Al Mogahwi,107
61979,Kyle Bartley,106
352992,Jean-Victor Makengo,106
135810,Marko Pjaca,106
92334,Ansi Agolli,106
3289,Mehmet Topal,106
15206,G\u00e1bor Kir\u00e1ly,106
337647,Florian M\u00fcller,105
21282,Davide Biondini,105
142,Karim El Ahmadi Al Aroos,105
8773,Oliver Norwood,105
84536,Drago\u0219 Grigore,105
299121,Jae-Sung Lee,105
566942,Enzo Loiodice,104
69658,Petar Brlek,104
239288,Simone Scuffet,104
25998,Youn\u00e8s Belhanda,104
20628,Graziano Pell\u00e8,104
413002,Konstantinos Mavropanos,103
399576,Timo Stavitski,103
99423,Aleksandar Tonev,103
221039,Hakim Ziyech,103
50461,Armando Sadiku,102
3663,Antonio Miguel Ram\u00edrez Mart\u00ednez,102
15094,Roman Hubn\u00edk,102
25601,Cheick Tidiane Diabat\u00e9,101
25415,J\u00e9r\u00e9my Pied,100
25996,Mapou Yanga-Mbiwa,100
247162,Brandon Thomas Llamas,100
397303,Ferr\u00e1n Torres Garc\u00eda,100
11093,William Troost-Ekong,100
223071,Ozan Tufan,100
51343,Erik Johansson,100
209211,Micha\u00ebl Jordan Nkololo,99
38436,Christian Robert Santos Kwasniewski,99
50264,Burim Kukeli,99
83953,Ovidiu \u015etefan Hoban,99
128214,Aleksandar Mitrovi\u0107,98
146459,Maximiliano Eduardo Meza,98
86414,An\u00edbal Cesis Godoy,98
7928,Michael Carrick,97
92947,Konstantinos Stafylidis,97
116364,Erick Javier Davis Grajales,97
95010,Hotaru Yamaguchi,97
139078,Pedro Jes\u00fas Aquino S\u00e1nchez,97
14908,Marcus Berg,97
402884,Kyle Walker-Peters,96
3548,Giuseppe Rossi,96
336371,Guilherme Antonio Arana Lopes,96
107529,Yong Lee,96
3570,Eliseu Pereira dos Santos,96
229140,Yann Bodiger,95
222761,Afonso Mendes Ribeiro Figueiredo,95
3779,Alberto  Bueno Calvo,95
5147,Anthony Rub\u00e9n Lozano Col\u00f3n,95
342075,Nicolas Haas,95
114762,\u00c9dison Michael Flores Peralta,95
116166,Guillermo Varela Olivera,95
26938,Mathieu Michel,94
286994,Adri\u00e1n Mar\u00edn G\u00f3mez,94
120839,Ali Ma\u00e2loul,94
32582,Tom\u00e1\u0161 Sivok,94
32601,Tiago Manuel Dias Correia,94
77541,\u00c0ngel Rangel Zaragoza,93
15090,Thomas Kraft,93
138633,Hyun-Soo Jang,93
56,Davy Klaassen,92
65207,Robert Zulj,92
209354,Fakhreddine Ben Youssef,92
449921,Bakery Jatta,91
20874,Andrea Cossu,91
64972,Florian Klein,91
56424,Aron J\u00f3hannsson,90
220971,Daler Kuzyaev,90
8374,James  Morrison,89
20662,Sergio Pellissier,89
26226,Romain Sa\u00efss,89
70956,R\u00faben Afonso Borges Semedo,89
101647,Fedor Kudryashov,89
347593,Svante Ingelsson,88
70121,Osvaldo Nicol\u00e1s Fabi\u00e1n Gait\u00e1n,88
442211,Abdelhamid Sabiri,87
8761,Martin Cranie,87
286388,Arnaud Lusamba,87
3445,Eduardo Antonio Salvio,87
32524,G\u00f6khan G\u00f6n\u00fcl,87
